Order_ID,Order_Date,City,State,Zone,Distance_km,Package_Weight_kg,Service_Type,Payment_Mode,Customer_Segment,Courier_Partner,Traffic_Level,Weather,Promised_Delivery_Hrs,Actual_Delivery_Hrs,Delay_Hrs,On_Time_Flag,Last_Mile_Status,Customer_Rating
ORD004210,2026-02-15,Nagpur,MH,North,9.3,0.47,Express,Prepaid,VIP,XpressBees,Medium,Rain,18,21.0,3.0,No,Delivered,5
ORD004211,2026-01-10,Bangalore,KA,North,4.4,1.59,Standard,Prepaid,New,XpressBees,Low,Rain,47,51.1,4.1,No,Reattempted,4
ORD004212,2025-12-06,Coimbatore,TN,East,4.1,0.42,Express,Prepaid,New,Delhivery,Medium,Rain,14,18.1,4.1,No,Delivered,4
ORD004213,2026-03-04,Jaipur,RJ,South,9.1,0.76,Standard,COD,New,Delhivery,Medium,Clear,20,23.2,3.2,No,Reattempted,4
ORD004214,2025-12-16,Coimbatore,TN,West,1.3,1.05,Express,Prepaid,Returning,BlueDart,Medium,Clear,12,12.1,0.1,No,Delivered,5
ORD004215,2026-02-28,Kochi,KL,West,2.2,1.45,Standard,Prepaid,Returning,AmazonLogistics,Low,Rain,33,35.0,2.0,No,Delivered,5
ORD004216,2025-12-31,Noida,UP,East,10.8,1.23,Standard,Prepaid,Returning,AmazonLogistics,Low,Clear,26,29.0,3.0,No,Delivered,3
ORD004217,2026-01-30,Lucknow,UP,West,9.5,2.83,Express,Prepaid,Returning,EcomExpress,Medium,Clear,17,18.9,1.9,No,Delivered,4
ORD004218,2026-01-18,Kolkata,WB,East,12.5,0.68,Standard,Prepaid,VIP,DTDC,Medium,Clear,30,33.7,3.7,No,Delivered,4
ORD004219,2026-01-18,Surat,GJ,West,9.4,1.17,Express,Prepaid,New,XpressBees,High,Clear,11,17.3,6.3,No,Delivered,4
ORD004220,2025-12-26,Bangalore,KA,South,7.5,1.45,Express,Prepaid,New,Ekart,Medium,Clear,11,13.4,2.4,No,Delivered,4
ORD004221,2026-01-13,Delhi,DL,South,12.7,1.69,SameDay,Prepaid,Returning,Delhivery,Medium,Heatwave,8,10.9,2.9,No,Delivered,4
ORD004222,2026-02-22,Surat,GJ,South,5.8,2.08,Standard,Prepaid,VIP,XpressBees,High,Clear,34,36.8,2.8,No,Delivered,4
ORD004223,2026-01-03,Bhopal,MP,South,6.2,0.85,Standard,COD,Returning,XpressBees,Medium,Clear,37,37.2,0.2,No,Delivered,3
ORD004224,2026-01-23,Surat,GJ,North,7.2,1.63,Standard,Prepaid,Returning,EcomExpress,Low,Storm,18,21.3,3.3,No,Delivered,3
ORD004225,2026-02-25,Patna,BR,South,9.3,0.63,Standard,Prepaid,Returning,Delhivery,High,Clear,25,29.1,4.1,No,Delivered,4
ORD004226,2026-01-11,Bangalore,KA,South,7.2,1.05,Standard,Prepaid,New,Delhivery,Medium,Clear,21,24.2,3.2,No,Delivered,4
ORD004227,2026-03-04,Jaipur,RJ,North,1.6,1.49,Standard,Prepaid,Returning,Shadowfax,Severe,Fog,42,47.9,5.9,No,Delivered,5
ORD004228,2026-02-15,Nagpur,MH,North,6.4,1.98,Standard,COD,Returning,DTDC,Medium,Heatwave,19,23.7,4.7,No,Delivered,4
ORD004229,2026-01-28,Kolkata,WB,West,7.4,1.56,SameDay,Prepaid,New,DTDC,High,Rain,9,15.6,6.6,No,Delivered,3
ORD004230,2026-02-07,Mumbai,MH,West,8.0,1.17,Standard,Prepaid,Returning,EcomExpress,High,Clear,34,36.7,2.7,No,Delivered,4
ORD004231,2026-02-12,Pune,MH,East,5.7,1.05,Standard,Prepaid,New,AmazonLogistics,Low,Clear,19,18.6,-0.4,Yes,Delivered,5
ORD004232,2026-02-11,Gurgaon,HR,South,9.5,1.54,Express,COD,Returning,BlueDart,Medium,Fog,14,17.0,3.0,No,Delivered,4
ORD004233,2025-12-28,Nagpur,MH,East,1.1,4.11,Standard,Prepaid,New,Ekart,High,Heatwave,14,18.4,4.4,No,Delivered,4
ORD004234,2026-01-03,Chennai,TN,East,9.2,1.85,Express,Prepaid,Returning,Delhivery,Medium,Clear,18,20.3,2.3,No,Delivered,4
ORD004235,2026-02-27,Chennai,TN,North,14.7,1.39,Express,Prepaid,Returning,AmazonLogistics,Medium,Fog,13,18.5,5.5,No,Delivered,4
ORD004236,2026-01-02,Mumbai,MH,Central,5.1,0.49,Express,Prepaid,Returning,Ekart,Severe,Rain,12,18.5,6.5,No,Delivered,4
ORD004237,2026-02-08,Gurgaon,HR,North,7.7,0.67,Express,Prepaid,New,AmazonLogistics,High,Clear,12,13.6,1.6,No,Delivered,5
ORD004238,2026-01-01,Delhi,DL,West,6.5,0.91,Express,Prepaid,New,AmazonLogistics,Severe,Clear,18,23.1,5.1,No,Delivered,4
ORD004239,2026-01-06,Patna,BR,East,6.6,1.91,SameDay,COD,Returning,BlueDart,High,Clear,6,7.0,1.0,No,Delivered,4
ORD004240,2026-02-14,Hyderabad,TG,South,3.4,0.63,Standard,Prepaid,VIP,DTDC,High,Heatwave,14,17.6,3.6,No,Delivered,4
ORD004241,2026-02-01,Kolkata,WB,West,15.5,1.62,Standard,Prepaid,Returning,XpressBees,High,Clear,37,40.7,3.7,No,Delivered,4
ORD004242,2026-01-08,Chennai,TN,South,9.0,1.19,Express,COD,New,BlueDart,High,Rain,16,23.4,7.4,No,Delivered,4
ORD004243,2026-01-30,Bhopal,MP,North,4.8,1.37,Standard,Prepaid,Returning,Ekart,Severe,Clear,28,34.8,6.8,No,Delivered,4
ORD004244,2025-12-16,Mumbai,MH,North,4.4,0.97,Standard,Prepaid,Returning,EcomExpress,High,Rain,29,34.5,5.5,No,Delivered,3
ORD004245,2026-01-01,Ahmedabad,GJ,North,7.7,0.77,Express,Prepaid,Returning,BlueDart,Low,Clear,9,9.1,0.1,No,Delivered,5
ORD004246,2026-01-19,Chennai,TN,North,0.5,0.62,Standard,COD,New,Ekart,High,Heatwave,29,35.1,6.1,No,Delivered,3
ORD004247,2026-02-19,Chennai,TN,West,11.7,1.6,Standard,Prepaid,New,EcomExpress,Low,Clear,23,24.0,1.0,No,Delivered,5
ORD004248,2025-12-24,Bangalore,KA,South,5.4,1.06,Express,Prepaid,New,Delhivery,Severe,Rain,12,16.9,4.9,No,Delivered,3
ORD004249,2026-01-11,Gurgaon,HR,South,9.1,0.58,Standard,Prepaid,Returning,EcomExpress,High,Rain,49,52.2,3.2,No,Delivered,4
ORD004250,2026-01-26,Ahmedabad,GJ,West,9.2,1.26,Standard,Prepaid,New,AmazonLogistics,Medium,Clear,38,39.7,1.7,No,Delivered,5
ORD004251,2025-12-27,Jaipur,RJ,North,11.4,8.62,Express,COD,Returning,AmazonLogistics,Medium,Heatwave,17,18.2,1.2,No,Delivered,4
ORD004252,2026-01-21,Ahmedabad,GJ,North,9.5,0.98,Express,Prepaid,Returning,Delhivery,Medium,Clear,11,15.0,4.0,No,Delivered,4
ORD004253,2026-02-06,Noida,UP,East,10.5,2.98,Standard,Prepaid,Returning,XpressBees,Medium,Heatwave,13,15.7,2.7,No,Delivered,4
ORD004254,2025-12-29,Kolkata,WB,East,11.6,0.23,Standard,Prepaid,Returning,XpressBees,High,Clear,36,38.6,2.6,No,Delivered,3
ORD004255,2025-12-25,Kolkata,WB,South,6.2,0.94,Standard,Prepaid,Returning,DTDC,High,Rain,46,52.7,6.7,No,Delivered,4
ORD004256,2026-02-27,Kolkata,WB,North,16.1,1.96,Express,COD,New,DTDC,Medium,Heatwave,15,20.9,5.9,No,Delivered,3
ORD004257,2026-02-07,Kolkata,WB,East,8.9,1.12,Standard,Prepaid,New,Ekart,Medium,Heatwave,17,22.1,5.1,No,Delivered,4
ORD004258,2026-01-14,Pune,MH,East,7.4,0.75,Express,Prepaid,Returning,BlueDart,Medium,Clear,17,16.5,-0.5,Yes,Delivered,4
ORD004259,2026-01-03,Nagpur,MH,South,4.1,1.09,Express,Prepaid,Returning,EcomExpress,Medium,Clear,16,15.4,-0.6,Yes,Delivered,5
ORD004260,2026-01-22,Mumbai,MH,North,6.7,2.0,Standard,COD,Returning,XpressBees,High,Rain,30,37.8,7.8,No,Delivered,3
ORD004261,2026-02-20,Hyderabad,TG,North,9.1,4.0,Express,Prepaid,Returning,BlueDart,Severe,Clear,18,19.4,1.4,No,Delivered,5
ORD004262,2026-02-07,Hyderabad,TG,West,7.9,2.09,SameDay,Prepaid,New,Shadowfax,High,Heatwave,9,11.7,2.7,No,Delivered,4
ORD004263,2026-01-21,Chennai,TN,East,14.8,0.82,Express,Prepaid,New,Delhivery,Medium,Clear,13,16.0,3.0,No,Delivered,3
ORD004264,2026-02-01,Patna,BR,West,5.9,0.96,Standard,COD,Returning,Delhivery,Low,Clear,25,25.0,0.0,Yes,Delivered,4
ORD004265,2025-12-18,Indore,MP,South,10.2,0.97,Standard,COD,Returning,Ekart,Severe,Rain,23,31.1,8.1,No,Delivered,4
ORD004266,2025-12-08,Noida,UP,West,3.0,0.66,Express,Prepaid,Returning,Delhivery,Severe,Clear,12,15.1,3.1,No,Delivered,4
ORD004267,2026-02-08,Ahmedabad,GJ,East,16.2,1.01,Express,Prepaid,New,XpressBees,Low,Clear,8,12.1,4.1,No,Delivered,4
ORD004268,2026-01-18,Gurgaon,HR,South,2.7,0.94,Standard,Prepaid,Returning,AmazonLogistics,High,Clear,25,28.0,3.0,No,Delivered,4
ORD004269,2026-02-24,Mumbai,MH,East,15.8,0.54,Standard,Prepaid,Returning,Delhivery,Medium,Storm,42,48.9,6.9,No,Delivered,4
ORD004270,2026-02-25,Surat,GJ,South,7.0,1.83,Express,Prepaid,Returning,EcomExpress,Low,Clear,10,10.8,0.8,No,Delivered,5
ORD004271,2026-03-03,Patna,BR,South,0.5,1.42,Standard,Prepaid,Returning,BlueDart,Severe,Storm,40,45.9,5.9,No,Delivered,3
ORD004272,2026-02-23,Surat,GJ,West,12.9,0.75,Standard,Prepaid,Returning,Shadowfax,Severe,Clear,17,22.5,5.5,No,Delivered,4
ORD004273,2026-01-28,Gurgaon,HR,South,7.8,1.21,Standard,Prepaid,Returning,BlueDart,Severe,Clear,35,38.1,3.1,No,Delivered,5
ORD004274,2025-12-16,Kolkata,WB,Central,5.7,0.62,Standard,Prepaid,New,XpressBees,Low,Clear,46,49.5,3.5,No,Delivered,4
ORD004275,2026-02-01,Mumbai,MH,South,10.1,0.79,Standard,Prepaid,New,EcomExpress,Medium,Clear,48,50.8,2.8,No,Delivered,4
ORD004276,2026-01-01,Patna,BR,South,10.2,1.67,Standard,COD,New,Delhivery,Severe,Clear,22,26.9,4.9,No,Reattempted,3
ORD004277,2026-02-20,Pune,MH,South,9.2,1.47,Standard,Prepaid,VIP,Delhivery,High,Clear,41,46.5,5.5,No,Delivered,4
ORD004278,2025-12-30,Patna,BR,South,12.0,0.81,Standard,COD,VIP,BlueDart,Medium,Clear,46,48.6,2.6,No,Delivered,4
ORD004279,2026-02-23,Coimbatore,TN,South,8.5,1.33,Standard,COD,Returning,BlueDart,Medium,Rain,39,44.7,5.7,No,Delivered,4
ORD004280,2026-02-26,Bhopal,MP,West,10.1,1.06,Standard,COD,Returning,Ekart,Low,Clear,27,30.9,3.9,No,Delivered,4
ORD004281,2026-01-17,Lucknow,UP,South,5.4,0.61,Standard,COD,New,Delhivery,High,Clear,18,22.3,4.3,No,Delivered,4
ORD004282,2026-03-03,Chandigarh,CH,South,10.6,1.0,Standard,COD,Returning,Shadowfax,High,Clear,33,35.8,2.8,No,Delivered,4
ORD004283,2026-01-09,Bangalore,KA,West,5.4,1.43,Standard,Prepaid,New,XpressBees,Low,Clear,13,13.5,0.5,No,Delivered,3
ORD004284,2026-01-13,Jaipur,RJ,North,3.0,1.33,Express,Prepaid,New,DTDC,Low,Rain,17,24.1,7.1,No,Delivered,4
ORD004285,2026-02-26,Delhi,DL,West,6.7,0.4,Standard,COD,Returning,XpressBees,Medium,Rain,27,30.9,3.9,No,Delivered,4
ORD004286,2026-02-06,Patna,BR,South,6.4,1.22,Express,Prepaid,New,Delhivery,Medium,Fog,13,16.8,3.8,No,Delivered,3
ORD004287,2025-12-21,Coimbatore,TN,South,11.2,1.12,Standard,Prepaid,Returning,XpressBees,Medium,Clear,38,40.1,2.1,No,Delivered,4
ORD004288,2025-12-20,Bhopal,MP,West,1.7,0.35,Standard,Prepaid,Returning,EcomExpress,Low,Clear,26,25.5,-0.5,Yes,Delivered,5
ORD004289,2026-01-21,Patna,BR,West,11.9,0.68,Standard,Prepaid,Returning,AmazonLogistics,High,Fog,32,38.3,6.3,No,Delivered,2
ORD004290,2026-02-03,Kolkata,WB,East,5.0,1.48,Standard,Prepaid,Returning,EcomExpress,Medium,Heatwave,22,23.0,1.0,No,Delivered,4
ORD004291,2026-01-25,Pune,MH,South,0.5,2.54,Standard,Prepaid,Returning,DTDC,High,Clear,28,29.9,1.9,No,Delivered,5
ORD004292,2025-12-09,Gurgaon,HR,South,2.7,0.41,Express,Prepaid,Returning,XpressBees,Medium,Clear,15,17.0,2.0,No,Delivered,4
ORD004293,2025-12-19,Lucknow,UP,West,6.3,1.99,Standard,Prepaid,Returning,XpressBees,Medium,Rain,19,22.6,3.6,No,NDR_Pending,5
ORD004294,2025-12-12,Pune,MH,West,9.3,0.36,Standard,Prepaid,Returning,Delhivery,High,Storm,38,45.4,7.4,No,Delivered,4
ORD004295,2026-02-14,Gurgaon,HR,West,7.0,2.56,Standard,COD,Returning,DTDC,High,Clear,43,47.2,4.2,No,Delivered,5
ORD004296,2026-01-09,Noida,UP,West,2.7,0.96,SameDay,COD,VIP,DTDC,Medium,Clear,4,4.9,0.9,No,Delivered,4
ORD004297,2026-01-08,Jaipur,RJ,East,4.4,0.72,Standard,Prepaid,Returning,Shadowfax,Medium,Fog,17,22.5,5.5,No,Delivered,4
ORD004298,2026-02-20,Patna,BR,North,2.7,1.37,Standard,Prepaid,VIP,BlueDart,Medium,Rain,32,36.1,4.1,No,Delivered,3
ORD004299,2026-03-03,Mumbai,MH,West,8.5,0.62,Standard,COD,New,Delhivery,Medium,Clear,33,34.6,1.6,No,Delivered,4
ORD004300,2025-12-06,Pune,MH,North,7.1,1.51,SameDay,Prepaid,VIP,EcomExpress,Medium,Clear,5,7.7,2.7,No,Delivered,4
ORD004301,2026-02-23,Chennai,TN,South,10.0,1.03,Express,Prepaid,VIP,AmazonLogistics,Medium,Clear,16,17.1,1.1,No,Reattempted,4
ORD004302,2026-01-04,Kochi,KL,West,0.5,0.11,Standard,Prepaid,New,BlueDart,Medium,Rain,47,50.8,3.8,No,Delivered,3
ORD004303,2026-02-12,Delhi,DL,South,5.4,0.68,Standard,COD,Returning,DTDC,Medium,Rain,36,41.5,5.5,No,Delivered,4
ORD004304,2026-01-31,Mumbai,MH,South,15.6,1.24,Express,Prepaid,Returning,AmazonLogistics,High,Clear,17,22.3,5.3,No,Delivered,4
ORD004305,2025-12-17,Kochi,KL,East,10.1,2.1,Standard,Prepaid,Returning,DTDC,Low,Clear,29,29.7,0.7,No,Delivered,4
ORD004306,2026-01-01,Patna,BR,East,6.3,1.35,Standard,Prepaid,New,DTDC,Severe,Rain,15,20.4,5.4,No,Delivered,4
ORD004307,2026-01-09,Coimbatore,TN,South,3.6,2.08,Standard,COD,Returning,XpressBees,High,Clear,16,17.5,1.5,No,Delivered,5
ORD004308,2025-12-05,Patna,BR,Central,11.9,0.65,Standard,COD,Returning,Shadowfax,Low,Clear,42,47.5,5.5,No,Delivered,3
ORD004309,2026-01-08,Bhopal,MP,South,13.6,1.71,Standard,Prepaid,Returning,EcomExpress,High,Clear,18,23.4,5.4,No,Delivered,5
ORD004310,2026-01-22,Nagpur,MH,East,2.9,1.73,Express,COD,VIP,AmazonLogistics,Medium,Clear,11,13.9,2.9,No,Delivered,4
ORD004311,2026-01-29,Surat,GJ,North,3.3,0.42,Express,Prepaid,Returning,Ekart,Severe,Rain,18,22.6,4.6,No,RTO,3
ORD004312,2025-12-16,Chandigarh,CH,South,8.6,2.14,Standard,COD,Returning,Shadowfax,Severe,Clear,31,37.4,6.4,No,Delivered,4
ORD004313,2026-02-07,Kolkata,WB,South,9.0,1.35,Standard,COD,Returning,Ekart,High,Rain,22,26.0,4.0,No,Delivered,4
ORD004314,2026-01-02,Pune,MH,North,9.4,0.93,Standard,COD,New,Ekart,Medium,Rain,42,47.3,5.3,No,Reattempted,3
ORD004315,2026-01-20,Patna,BR,South,14.9,0.92,Express,Prepaid,New,Shadowfax,Severe,Clear,17,22.9,5.9,No,Delivered,4
ORD004316,2026-02-24,Chennai,TN,North,3.6,0.59,Standard,Prepaid,New,DTDC,High,Fog,23,28.1,5.1,No,Delivered,4
ORD004317,2026-01-19,Noida,UP,West,7.7,1.61,Standard,Prepaid,VIP,XpressBees,High,Clear,21,24.0,3.0,No,Delivered,5
ORD004318,2026-01-27,Jaipur,RJ,North,10.4,1.32,Standard,Prepaid,Returning,EcomExpress,Low,Rain,39,43.9,4.9,No,Delivered,4
ORD004319,2026-02-24,Chandigarh,CH,North,10.3,1.57,Standard,COD,Returning,Delhivery,Severe,Clear,23,28.4,5.4,No,NDR_Pending,2
ORD004320,2026-02-09,Mumbai,MH,Central,4.9,1.16,Standard,Prepaid,New,Shadowfax,High,Storm,21,29.1,8.1,No,Delivered,4
ORD004321,2026-01-08,Kochi,KL,West,5.1,1.25,Standard,Prepaid,Returning,AmazonLogistics,Medium,Clear,44,45.0,1.0,No,Delivered,4
ORD004322,2025-12-19,Jaipur,RJ,Central,5.7,0.93,Express,Prepaid,Returning,EcomExpress,Severe,Clear,16,21.4,5.4,No,Delivered,5
ORD004323,2026-01-12,Lucknow,UP,South,14.3,2.11,Standard,Prepaid,Returning,AmazonLogistics,High,Clear,49,53.2,4.2,No,Delivered,4
ORD004324,2026-02-11,Chennai,TN,North,3.6,1.59,Express,Prepaid,New,XpressBees,Severe,Clear,14,19.3,5.3,No,Delivered,3
ORD004325,2026-01-11,Noida,UP,West,6.2,1.23,Standard,Prepaid,New,DTDC,Low,Clear,39,40.6,1.6,No,Delivered,5
ORD004326,2025-12-20,Ahmedabad,GJ,West,10.6,1.02,Standard,Prepaid,VIP,EcomExpress,Medium,Clear,20,25.1,5.1,No,Delivered,4
ORD004327,2025-12-09,Chandigarh,CH,North,3.1,0.38,Express,Prepaid,Returning,Shadowfax,High,Clear,14,18.1,4.1,No,Delivered,4
ORD004328,2026-02-22,Jaipur,RJ,East,8.5,0.34,SameDay,Prepaid,New,EcomExpress,Low,Clear,8,6.4,-1.6,Yes,Delivered,4
ORD004329,2025-12-26,Mumbai,MH,West,0.5,0.89,Standard,COD,VIP,EcomExpress,High,Rain,43,47.8,4.8,No,Delivered,4
ORD004330,2026-02-05,Chandigarh,CH,West,8.3,2.37,Express,Prepaid,Returning,Delhivery,High,Clear,10,15.3,5.3,No,Reattempted,4
ORD004331,2026-02-19,Bangalore,KA,South,7.7,0.72,Express,Prepaid,Returning,Delhivery,Medium,Clear,18,19.1,1.1,No,Delivered,5
ORD004332,2026-02-04,Chennai,TN,West,8.2,0.74,Express,COD,New,EcomExpress,High,Heatwave,18,23.0,5.0,No,Delivered,3
ORD004333,2025-12-08,Chandigarh,CH,North,4.0,0.62,Standard,Prepaid,VIP,XpressBees,Low,Rain,18,20.9,2.9,No,Delivered,4
ORD004334,2025-12-25,Chandigarh,CH,Central,8.4,0.51,Standard,Prepaid,New,Shadowfax,High,Clear,38,43.4,5.4,No,Delivered,3
ORD004335,2025-12-13,Gurgaon,HR,South,7.3,0.64,Standard,Prepaid,VIP,EcomExpress,High,Clear,40,42.3,2.3,No,Delivered,4
ORD004336,2026-01-13,Jaipur,RJ,North,12.7,1.31,Standard,Prepaid,Returning,AmazonLogistics,Medium,Clear,30,30.9,0.9,No,Delivered,3
ORD004337,2026-02-21,Patna,BR,North,10.1,0.82,Standard,Prepaid,New,Shadowfax,Medium,Clear,34,36.9,2.9,No,Delivered,5
ORD004338,2025-12-08,Kolkata,WB,West,1.7,0.8,Express,COD,New,Ekart,Medium,Fog,13,17.6,4.6,No,Delivered,4
ORD004339,2026-01-13,Coimbatore,TN,Central,4.2,0.76,Standard,Prepaid,Returning,XpressBees,Medium,Clear,21,23.5,2.5,No,Delivered,4
ORD004340,2026-01-05,Surat,GJ,East,5.0,1.27,Standard,Prepaid,New,Delhivery,High,Storm,36,43.0,7.0,No,Delivered,4
ORD004341,2026-01-27,Pune,MH,West,8.2,1.4,Standard,COD,New,Ekart,Medium,Rain,31,35.4,4.4,No,Delivered,4
ORD004342,2025-12-07,Jaipur,RJ,Central,6.8,0.36,Standard,Prepaid,Returning,AmazonLogistics,Medium,Storm,14,19.4,5.4,No,Delivered,4
ORD004343,2026-01-31,Lucknow,UP,West,6.8,0.7,Express,Prepaid,New,XpressBees,Medium,Clear,11,13.4,2.4,No,Delivered,3
ORD004344,2025-12-05,Chennai,TN,South,18.8,1.05,Express,COD,Returning,Shadowfax,High,Rain,10,16.9,6.9,No,Delivered,3
ORD004345,2026-01-11,Ahmedabad,GJ,West,5.4,1.44,Standard,Prepaid,Returning,Shadowfax,High,Rain,15,19.8,4.8,No,Delivered,4
ORD004346,2025-12-21,Surat,GJ,North,13.1,1.19,Standard,Prepaid,New,Shadowfax,Low,Rain,22,25.0,3.0,No,Delivered,4
ORD004347,2026-01-05,Mumbai,MH,North,6.9,1.81,Standard,Prepaid,Returning,AmazonLogistics,Medium,Clear,45,45.4,0.4,No,Delivered,5
ORD004348,2026-02-04,Bangalore,KA,South,0.5,0.47,SameDay,COD,New,Shadowfax,Low,Clear,6,7.5,1.5,No,Delivered,4
ORD004349,2026-02-20,Patna,BR,North,8.3,1.42,Standard,COD,VIP,Delhivery,Low,Clear,28,28.4,0.4,No,Delivered,5
ORD004350,2025-12-26,Ahmedabad,GJ,Central,12.0,3.78,Standard,COD,New,Delhivery,Medium,Clear,28,32.0,4.0,No,Delivered,4
ORD004351,2026-01-08,Nagpur,MH,Central,10.0,1.14,Standard,Prepaid,Returning,Delhivery,High,Heatwave,29,33.2,4.2,No,Delivered,4
ORD004352,2026-02-24,Indore,MP,South,8.5,1.17,Standard,Prepaid,Returning,EcomExpress,Medium,Rain,14,17.9,3.9,No,Delivered,4
ORD004353,2026-03-03,Indore,MP,West,7.6,1.51,Standard,Prepaid,Returning,BlueDart,Low,Clear,25,25.5,0.5,No,Delivered,4
ORD004354,2026-01-24,Jaipur,RJ,South,5.5,0.8,SameDay,COD,New,Ekart,High,Clear,9,13.4,4.4,No,Delivered,4
ORD004355,2026-01-20,Lucknow,UP,North,11.1,0.63,Standard,Prepaid,New,EcomExpress,High,Clear,36,41.8,5.8,No,Reattempted,4
ORD004356,2026-01-14,Bhopal,MP,South,5.8,1.14,Standard,Prepaid,Returning,EcomExpress,Medium,Fog,26,32.3,6.3,No,Delivered,4
ORD004357,2026-02-28,Noida,UP,North,4.9,0.41,Standard,Prepaid,Returning,EcomExpress,Medium,Heatwave,47,50.9,3.9,No,Delivered,4
ORD004358,2026-01-12,Chennai,TN,South,9.1,1.4,Standard,Prepaid,Returning,XpressBees,High,Clear,16,19.9,3.9,No,Delivered,4
ORD004359,2026-01-09,Kochi,KL,North,6.3,1.55,SameDay,Prepaid,New,XpressBees,Low,Clear,7,9.2,2.2,No,Delivered,4
ORD004360,2026-01-14,Noida,UP,North,12.6,0.42,Express,COD,Returning,Shadowfax,High,Heatwave,8,10.9,2.9,No,Delivered,4
ORD004361,2026-02-21,Mumbai,MH,North,9.4,1.22,Express,Prepaid,New,Ekart,High,Rain,12,18.3,6.3,No,Delivered,5
ORD004362,2025-12-24,Patna,BR,East,4.4,0.97,Express,Prepaid,Returning,Ekart,Severe,Fog,8,15.4,7.4,No,Delivered,4
ORD004363,2025-12-05,Lucknow,UP,North,2.9,2.68,Express,Prepaid,Returning,AmazonLogistics,Low,Clear,16,14.1,-1.9,Yes,Delivered,5
ORD004364,2026-01-12,Noida,UP,South,5.2,2.43,Standard,Prepaid,New,AmazonLogistics,Low,Clear,41,40.6,-0.4,Yes,Delivered,4
ORD004365,2026-01-19,Indore,MP,South,16.9,1.83,Standard,Prepaid,VIP,BlueDart,High,Rain,34,40.2,6.2,No,Delivered,4
ORD004366,2025-12-06,Bhopal,MP,South,6.5,2.29,Express,Prepaid,Returning,XpressBees,Medium,Clear,16,18.6,2.6,No,Delivered,4
ORD004367,2026-01-24,Bangalore,KA,South,10.5,0.89,Express,Prepaid,New,BlueDart,Medium,Fog,10,15.3,5.3,No,Delivered,4
ORD004368,2026-01-11,Delhi,DL,North,2.3,1.29,Standard,COD,New,AmazonLogistics,Medium,Rain,39,44.1,5.1,No,Delivered,3
ORD004369,2026-01-31,Gurgaon,HR,West,3.2,0.95,Standard,Prepaid,Returning,Delhivery,Low,Clear,22,22.5,0.5,No,NDR_Pending,4
ORD004370,2026-01-08,Surat,GJ,West,6.7,0.61,Express,Prepaid,Returning,EcomExpress,High,Clear,19,21.1,2.1,No,Delivered,3
ORD004371,2025-12-07,Indore,MP,West,14.3,1.16,Standard,Prepaid,New,Delhivery,Severe,Rain,44,52.7,8.7,No,Delivered,4
ORD004372,2025-12-08,Bangalore,KA,West,2.3,1.05,Standard,Prepaid,New,XpressBees,High,Heatwave,41,46.3,5.3,No,Delivered,4
ORD004373,2026-01-26,Hyderabad,TG,South,5.0,0.98,Standard,Prepaid,Returning,DTDC,Medium,Clear,22,25.5,3.5,No,Delivered,4
ORD004374,2026-01-29,Bhopal,MP,South,11.1,1.07,Standard,Prepaid,Returning,Delhivery,Severe,Rain,45,52.9,7.9,No,Delivered,3
ORD004375,2025-12-26,Kolkata,WB,North,13.9,1.15,Standard,Prepaid,New,Shadowfax,High,Clear,34,40.5,6.5,No,Delivered,4
ORD004376,2026-02-14,Indore,MP,South,9.2,1.88,Express,Prepaid,Returning,BlueDart,Low,Heatwave,12,13.4,1.4,No,Delivered,4
ORD004377,2026-01-13,Kolkata,WB,North,10.2,0.78,Express,COD,Returning,AmazonLogistics,High,Rain,9,16.4,7.4,No,Delivered,4
ORD004378,2025-12-22,Chennai,TN,South,3.9,0.51,Standard,COD,New,Delhivery,Low,Clear,28,28.0,0.0,Yes,Delivered,3
ORD004379,2026-01-13,Bangalore,KA,West,2.2,1.66,Standard,COD,Returning,Delhivery,Medium,Rain,14,15.1,1.1,No,Delivered,3
ORD004380,2026-01-15,Gurgaon,HR,North,2.9,1.85,Standard,Prepaid,New,XpressBees,High,Rain,21,24.5,3.5,No,Delivered,3
ORD004381,2025-12-14,Gurgaon,HR,North,4.0,1.37,Standard,Prepaid,New,XpressBees,Medium,Rain,16,18.9,2.9,No,Delivered,5
ORD004382,2026-02-26,Delhi,DL,West,8.4,0.56,Standard,Prepaid,VIP,AmazonLogistics,Low,Clear,37,37.7,0.7,No,Delivered,5
ORD004383,2026-01-07,Ahmedabad,GJ,South,2.6,1.02,Express,Prepaid,New,XpressBees,High,Rain,8,11.7,3.7,No,Reattempted,4
ORD004384,2026-02-24,Indore,MP,East,8.5,1.31,Express,Prepaid,New,Ekart,Medium,Fog,9,13.6,4.6,No,Delivered,4
ORD004385,2025-12-31,Ahmedabad,GJ,Central,6.2,0.58,Standard,COD,Returning,EcomExpress,Medium,Clear,34,37.4,3.4,No,Delivered,4
ORD004386,2025-12-28,Coimbatore,TN,Central,5.2,0.7,Express,COD,VIP,BlueDart,Medium,Clear,15,17.3,2.3,No,Delivered,5
ORD004387,2025-12-21,Chennai,TN,South,11.0,1.01,Standard,Prepaid,Returning,Ekart,High,Heatwave,38,42.6,4.6,No,Delivered,5
ORD004388,2025-12-25,Pune,MH,North,3.7,2.25,Express,Prepaid,New,Delhivery,Severe,Rain,12,19.8,7.8,No,Delivered,3
